close,signals
58035.0,0
58025.89,0
58099.98,0
58083.93,-1
58002.06,0
58050.0,1
58071.89,0
58065.36,-1
58155.61,0
58104.97,-1
58125.17,1
58120.0,0
58148.91,0
58141.0,-1
58050.15,0
58109.34,1
57942.13,-1
57937.95,1
57994.6,0
58113.38,0
57991.87,-1
57930.32,0
58026.7,1
58114.5,0
58104.18,-1
58131.33,0
58031.61,0
57980.01,0
58040.81,1
58070.0,0
58180.57,0
58239.28,0
58417.79,0
58295.27,-1
58335.32,1
58341.18,0
58287.59,0
58194.63,0
58125.41,0
58180.2,1
58180.19,0
58240.84,0
58272.97,0
58153.25,-1
58096.64,0
58106.84,1
58138.26,0
58049.69,-1
58071.81,1
58104.27,0
58183.38,0
58133.89,-1
58162.33,0
58202.48,0
58317.26,0
58479.0,0
58520.05,-1
58634.27,0
58679.16,-1
58700.07,0
58765.09,1
58858.6,0
58963.94,0
58880.29,-1
58756.94,0
58702.61,0
58775.54,1
58730.03,-1
58726.11,0
58737.82,0
58706.36,-1
58683.03,0
58665.55,0
58613.65,0
58625.06,0
58650.01,0
58638.01,0
58776.99,0
58885.39,0
58817.57,-1
58770.39,0
58700.21,0
58840.07,1
58839.84,0
58874.24,0
58760.97,-1
58701.94,0
58660.53,1
58664.22,0
58681.12,0
58682.94,0
58681.96,0
58683.03,0
58715.48,0
58737.64,0
58849.99,0
58787.09,-1
58873.56,1
58955.8,0
58980.02,-1
58908.18,0
58982.81,1
58976.24,-1
59164.01,0
59214.01,0
59157.76,-1
59197.0,1
59191.81,0
59217.98,0
59163.33,0
59166.2,1
59299.99,0
59399.49,0
59354.95,-1
59219.87,0
59290.18,1
59352.62,0
59275.95,-1
59266.0,1
59345.42,0
59410.46,0
59356.76,-1
59367.32,1
59500.0,0
59299.99,-1
59263.17,0
59060.26,0
59067.69,1
59150.0,0
59158.0,0
59214.96,0
59165.16,-1
59150.0,0
59109.7,0
59104.54,0
59249.63,0
59313.63,0
59209.14,-1
59215.86,1
59239.79,0
59218.16,-1
59154.67,0
59206.87,1
59293.34,0
59414.99,0
59301.02,-1
59289.49,0
59196.28,0
59035.97,0
58834.33,0
58960.4,1
58919.98,0
58925.91,0
58864.21,-1
58800.14,0
58799.59,0
58804.33,0
58881.56,0
58950.09,0
58980.95,0
58969.5,-1
59068.05,0
58990.0,-1
59020.88,1
59044.18,0
59120.24,0
59131.23,-1
59072.72,0
59049.51,1
59044.87,0
58935.26,0
58930.99,1
58854.36,-1
58847.04,0
58865.08,0
58935.91,0
58911.14,-1
58803.54,0
58874.45,1
58847.19,-1
58842.82,0
58833.93,-1
58883.87,0
58780.44,-1
58792.99,1
58713.03,-1
58738.01,1
58813.55,0
58829.29,0
58882.2,0
58842.15,-1
58819.65,1
58795.08,0
58781.87,0
58784.93,0
58695.64,-1
58682.15,1
58720.62,0
58579.04,-1
58564.94,1
58466.72,-1
58370.17,1
58450.01,0
58287.26,-1
58224.91,1
58179.83,0
58190.05,0
58120.12,-1
58248.12,0
58246.04,0
58293.56,0
58271.14,-1
58311.12,0
58327.06,0
58421.87,0
58423.6,-1
58424.0,0
58356.57,0
58387.71,1
58340.0,-1
58424.45,0
58372.87,-1
58354.56,0
58453.19,0
58547.22,0
58493.8,-1
58302.74,0
58180.99,0
58234.28,1
58207.81,0
58250.0,0
58127.59,-1
57971.99,0
58058.1,1
57900.82,-1
57913.84,1
57813.36,-1
57752.46,0
58008.04,0
58079.98,0
57995.49,-1
57899.65,0
57719.01,0
57809.45,1
57865.67,0
58011.14,0
57838.32,-1
58032.1,1
57968.98,-1
58030.67,1
58076.47,0
58167.82,0
58042.67,-1
57996.92,0
57883.49,0
58009.87,1
58092.69,0
57912.02,-1
57842.2,0
57698.86,0
57794.02,1
57866.23,0
57639.21,-1
57614.43,1
57690.45,0
57738.61,0
57526.06,-1
57619.99,1
57684.21,0
57481.13,-1
57421.29,1
57747.75,0
57835.71,0
57962.78,0
58014.53,-1
58182.82,0
58177.76,-1
58249.01,1
58184.01,0
58120.42,0
58016.5,0
58070.63,1
57840.05,-1
57918.92,1
58000.02,0
58184.94,0
58015.99,-1
58046.25,1
57937.19,0
58085.68,1
57696.34,-1
57790.45,1
57868.55,0
58131.01,0
58064.45,-1
57951.02,0
57895.28,0
57774.41,0
57768.91,1
57670.18,-1
57686.02,0
57654.57,0
57549.97,-1
57773.47,1
57870.36,0
57846.99,-1
57880.01,0
57814.33,0
57682.87,0
57615.45,0
57711.82,1
57600.0,-1
57731.88,1
57736.0,0
57640.39,-1
57723.04,1
57877.7,0
57661.86,-1
57613.45,0
57584.0,1
57578.71,0
57675.84,0
57384.13,-1
57309.12,0
57397.28,1
57517.79,0
57582.99,0
57391.04,-1
57376.15,1
57300.01,0
57236.06,0
57250.27,0
57334.91,0
57327.99,0
57256.89,-1
57304.34,1
57497.36,0
57397.41,-1
57245.3,0
57122.92,0
57055.55,1
56831.59,0
57090.0,1
57232.17,0
57230.14,0
57101.4,-1
57149.99,1
57315.01,0
57384.67,0
57363.1,-1
57394.79,1
57366.89,0
57288.01,0
57278.26,1
57342.01,0
57297.75,-1
57260.65,0
57328.93,0
57462.78,0
57729.38,0
57981.44,0
58296.36,0
58499.44,0
58294.22,-1
58244.49,0
58197.25,0
58239.97,1
58151.41,-1
58058.59,0
58039.59,1
58066.59,0
58009.65,-1
57976.98,0
57930.32,0
57881.14,0
57811.25,0
57818.85,0
57848.57,0
57817.39,-1
57758.59,0
57675.22,0
57572.32,0
57499.75,1
57492.76,0
57490.91,0
57599.01,0
57539.7,-1
57570.53,0
57486.31,-1
57420.26,0
57371.58,1
57379.02,0
57385.14,0
57379.47,0
57295.13,-1
57250.36,1
57204.29,0
57486.49,0
57321.26,-1
57003.84,0
56894.2,0
56985.3,1
57036.01,0
57073.34,0
57153.74,0
57063.42,-1
57052.87,1
56918.3,0
56869.4,1
56848.92,0
56684.7,-1
56729.2,1
56573.6,-1
56763.74,1
56787.73,0
56799.37,0
56773.79,-1
56974.77,0
56945.06,-1
56622.18,0
56645.23,1
56771.88,0
56569.86,-1
56623.95,1
56797.99,0
56873.76,0
56958.51,0
56800.01,-1
56673.73,0
56585.44,0
56577.55,1
56511.41,-1
56671.87,0
56473.3,-1
56207.82,0
56097.2,0
56055.8,1
56323.33,0
56056.61,-1
55974.86,0
55598.87,0
55733.76,1
55403.73,-1
54180.33,0
54591.31,1
54943.18,0
54969.53,0
54833.25,-1
54930.01,1
55113.44,0
55297.76,0
55087.18,-1
55324.46,1
55309.75,-1
55336.59,0
55383.16,0
55248.07,0
54868.76,0
55007.99,1
55175.09,0
55159.92,0
55240.88,0
55419.07,0
55521.07,0
55642.29,0
55591.47,-1
55582.34,0
55459.17,0
55394.41,0
55490.72,1
55439.56,-1
55371.37,0
55425.72,1
55433.05,0
55683.22,0
55700.01,0
55764.94,-1
55685.19,0
55694.93,1
55700.26,0
55716.0,0
55641.11,-1
55687.33,1
55778.71,0
55785.27,0
55836.06,0
55916.17,0
55944.58,-1
55714.29,0
55705.13,1
55674.22,0
55766.88,0
55489.36,-1
55586.5,1
55465.29,-1
55537.3,1
55636.36,0
55931.39,0
55891.72,-1
56039.74,1
56164.82,0
56229.93,-1
56091.49,0
55963.6,0
55891.72,0
55725.96,0
55831.96,1
55914.41,0
55820.13,-1
55894.17,1
55806.73,-1
55674.53,0
55702.84,1
55909.52,0
55948.99,0
55884.39,-1
55872.4,1
55971.94,0
55846.75,-1
55788.85,0
55758.49,1
55816.14,0
55798.1,0
55534.33,-1
55666.1,1
55647.01,0
55539.09,-1
55612.74,1
55730.05,0
55906.5,0
56214.99,0
56365.79,0
56220.2,-1
56154.59,0
56057.18,0
56006.82,0
55995.14,1
55870.99,-1
55712.95,0
55680.01,1
55573.62,-1
55460.08,0
55602.07,0
55622.85,0
55543.03,-1
55415.01,0
55199.43,0
55475.88,1
55486.97,0
55512.78,0
55352.2,-1
55314.15,1
55549.99,0
55534.6,0
55621.84,0
55617.27,-1
55682.07,0
55599.22,-1
55633.05,1
55572.75,0
55533.2,1
55565.33,0
55372.87,-1
55340.7,1
55410.0,0
55491.87,0
55490.78,0
55652.98,0
55841.34,0
55884.2,-1
55823.31,0
55789.58,0
55610.52,0
55412.99,0
55293.59,0
55247.59,1
55322.97,0
55113.77,-1
54862.95,0
54736.02,1
54641.32,0
54600.0,0
54687.66,0
54763.08,0
54911.54,0
54764.37,-1
54751.38,1
54819.43,0
54632.16,-1
54855.18,1
54867.35,0
54795.9,-1
54952.21,1
55054.81,0
55111.38,0
55009.78,-1
55142.12,1
55160.01,-1
55027.6,0
54996.06,0
55092.6,1
55142.46,0
55127.21,-1
55181.31,0
55318.12,0
55294.01,-1
55344.86,1
55433.64,0
55429.91,-1
55384.33,0
55385.92,1
55507.12,0
55393.41,-1
55382.94,1
55419.0,0
55367.12,-1
55326.65,0
55135.57,0
55154.25,1
55218.52,0
55350.12,0
55337.04,-1
55418.24,0
55354.77,-1
55194.08,0
55196.99,1
55226.97,0
55347.07,0
55124.96,-1
55166.98,1
55174.4,0
55101.04,-1
54896.12,0
54955.04,1
54818.31,-1
54710.98,1
54690.76,0
54897.39,0
54969.07,0
55036.93,0
54953.67,-1
54798.0,0
54922.27,1
54944.16,0
54869.06,-1
55076.95,1
55063.62,-1
55183.89,0
55156.14,-1
55189.79,1
55111.04,0
55150.01,1
55285.07,0
55281.62,-1
55346.68,0
55439.99,0
55366.14,-1
55564.14,1
55578.91,-1
55594.52,0
55714.77,0
55677.12,-1
55784.95,1
55671.76,-1
55610.25,0
55560.06,0
55640.38,1
55673.93,0
55540.02,-1
55520.12,1
55487.38,0
55502.43,0
55560.45,0
55628.22,0
55486.85,-1
55467.83,1
55450.98,0
55447.59,0
55537.8,0
55535.35,0
55639.48,0
55740.09,0
55721.94,-1
55653.83,0
55695.69,1
55643.51,-1
55620.63,1
55495.62,0
55451.54,1
55507.96,0
55433.85,-1
55352.5,0
55354.96,1
55372.88,0
55400.04,0
55479.42,0
55391.64,-1
55542.03,1
55369.02,-1
55269.46,0
55268.63,1
55341.27,0
55427.96,0
55450.0,0
55419.27,-1
55536.23,1
55520.0,-1
55478.01,0
55595.53,1
55661.47,0
55611.85,-1
55454.57,0
55632.2,1
55666.06,0
55680.98,-1
55695.25,0
55715.52,0
55630.36,0
55749.86,1
55825.9,0
55882.73,0
55901.15,-1
55900.03,0
55926.95,0
56050.45,0
56076.87,-1
55999.21,0
55978.66,0
55986.41,1
55971.08,0
56189.79,0
56054.24,-1
55965.38,0
55904.2,0
55878.27,1
55911.99,0
55848.31,-1
55848.36,0
55784.19,-1
55782.42,0
55825.95,0
55841.78,0
55877.39,0
55859.98,-1
55673.91,0
55664.65,1
55670.0,0
55747.88,0
55857.54,0
55903.39,0
55886.81,-1
55951.98,1
55817.25,-1
55737.77,0
55767.3,1
55730.01,-1
55551.17,0
55385.1,0
55490.97,1
55330.3,-1
55337.68,1
55210.47,-1
55072.49,0
55125.26,1
55266.63,0
55191.0,-1
55248.14,0
55083.42,-1
55046.7,1
55114.57,0
54902.97,-1
54937.27,1
54870.3,-1
55054.18,0
55039.3,0
55038.5,-1
55199.83,0
55377.28,0
55283.15,-1
55293.5,0
55357.09,1
55374.08,-1
55557.25,0
55643.82,0
55537.06,-1
55548.77,0
55459.9,0
55538.76,1
55265.17,-1
55130.59,0
55016.68,1
54995.6,0
55098.75,0
55235.42,0
55100.64,-1
55216.65,1
55326.9,0
55419.24,0
55561.83,0
55600.43,-1
55585.2,0
55750.0,1
55606.24,-1
55569.12,0
55538.08,1
55711.47,0
55800.6,0
55733.01,-1
55837.5,1
55805.93,-1
55795.08,1
55851.6,0
55649.81,-1
55630.17,1
55581.37,0
55696.52,0
55799.96,0
55593.34,-1
55794.33,1
55794.57,0
55746.43,-1
55688.0,0
55770.19,1
55553.93,-1
55697.6,1
55829.48,0
55873.41,0
55975.57,0
56043.89,0
55924.42,-1
56103.47,1
56085.55,-1
55941.76,0
55984.05,1
55975.83,0
55915.5,-1
55885.26,0
55925.64,0
55937.51,0
56043.99,0
56131.5,0
56052.82,-1
55899.99,0
56257.89,1
56459.7,0
56179.67,-1
56178.39,0
56216.5,1
56238.23,0
56222.13,-1
56170.83,0
56206.0,1
56053.24,-1
56051.15,1
56000.01,-1
55909.34,0
55871.41,0
55788.52,-1
55965.23,0
56005.23,0
56047.75,0
55999.69,-1
56017.08,1
56179.33,0
56117.67,-1
56116.22,1
56100.93,0
56029.09,0
56269.5,1
56217.47,-1
56251.7,0
56427.59,0
56322.07,-1
56284.87,0
56437.12,1
56423.44,-1
56396.05,0
56295.2,0
56347.2,1
56409.77,0
56428.8,0
56395.1,-1
56478.86,0
56359.54,-1
56336.06,1
56388.04,0
56479.03,0
56407.07,-1
56399.96,1
56400.03,0
56444.34,0
56679.91,0
56628.3,-1
56649.14,1
56480.89,0
56495.01,1
56498.98,0
56387.77,-1
56305.47,0
56377.19,1
56348.31,0
56383.66,0
56544.1,0
56650.0,0
56618.28,-1
56432.89,0
56349.17,0
56442.67,1
56542.06,0
56652.14,0
56756.51,0
56748.35,-1
56784.16,1
56705.92,0
56649.43,0
56691.48,1
56669.21,-1
56578.76,0
56519.96,1
56516.79,0
56602.76,0
56608.94,0
56610.4,-1
56488.91,0
56525.84,1
56672.37,0
56648.94,-1
56680.0,0
56730.25,0
56701.96,-1
56742.0,1
56726.95,-1
56735.91,0
56722.86,0
56734.49,0
56756.74,0
56694.5,-1
56683.05,1
56742.75,0
56757.17,0
56811.83,0
56806.34,-1
56850.19,0
56838.71,-1
56766.47,0
56734.9,1
56694.0,0
56644.48,0
56640.21,0
56642.95,0
56654.9,0
56576.7,-1
56739.21,1
56720.09,-1
56713.71,0
56671.3,0
56535.74,0
56439.99,0
56328.53,0
56373.52,1
56462.92,0
56510.26,0
56544.33,0
56438.97,-1
56561.64,1
56534.0,-1
56494.03,0
56474.76,1
56371.03,0
56425.37,1
56506.19,0
56523.32,0
56558.93,0
56529.99,-1
56438.21,0
56492.15,1
56487.53,0
56397.95,-1
56405.72,1
56382.11,0
56390.04,0
56399.99,0
56577.19,0
56460.88,-1
56374.95,0
56384.19,1
56420.4,0
56360.78,-1
56415.95,0
56444.96,0
56388.75,-1
56300.0,0
56313.85,1
56415.74,0
56516.6,0
56475.03,-1
56482.65,1
56550.0,0
56675.03,0
56756.62,0
56665.17,-1
56670.02,0
56643.54,1
57017.08,0
57181.3,0
57046.07,-1
56999.97,0
56863.61,0
56827.84,1
56882.45,0
56985.32,0
56972.64,-1
57014.69,0
57147.88,0
57094.85,-1
56997.55,0
57081.75,1
57067.88,-1
57210.43,0
57201.57,-1
57251.78,0
57348.95,0
57208.65,-1
57170.5,0
57141.29,1
57146.18,0
57236.6,0
57132.99,-1
57132.93,1
57128.25,0
57101.22,-1
57072.72,0
57094.86,0
57090.01,0
57019.17,-1
57023.65,1
57120.01,0
57052.8,-1
57007.45,0
57000.01,1
57032.89,0
57033.35,0
57000.9,-1
56976.63,0
56997.47,0
56987.68,0
56993.17,0
57080.14,0
57112.1,0
57187.5,0
57283.75,0
57225.79,-1
57114.43,0
57126.81,1
57103.57,0
57035.52,0
57067.72,0
56966.3,-1
56961.69,1
57036.93,0
57062.48,0
57172.94,0
57015.82,-1
56994.77,1
57096.33,0
57133.5,0
57240.98,0
57109.01,-1
57063.99,0
57115.77,1
57120.39,0
57250.0,0
57238.31,-1
57196.64,0
57254.04,1
57558.71,0
57610.11,0
57713.33,0
57785.02,-1
57846.63,0
57682.43,0
57756.94,1
57909.47,0
57720.29,-1
57780.24,1
57763.8,-1
57914.06,0
57817.91,-1
57740.09,0
57711.89,1
57662.8,0
57678.84,0
57572.2,-1
57485.07,0
57450.9,1
57400.0,0
57410.98,0
57425.91,0
57421.52,0
57314.6,-1
57360.88,1
57355.3,0
57407.03,0
57244.74,-1
57445.48,1
57425.64,0
57412.96,-1
57443.65,0
57380.58,-1
57344.72,1
57426.37,0
57410.48,-1
57353.12,0
57391.16,1
57329.6,-1
57315.02,0
57328.74,0
57282.86,-1
57271.28,0
57254.11,0
57201.64,-1
57227.98,0
57291.57,0
57203.03,-1
57127.99,0
57185.07,1
57191.55,0
57128.95,-1
57189.0,0
57109.2,-1
57064.06,1
57103.18,0
57205.79,0
57137.42,-1
57197.22,1
57154.73,-1
57129.54,0
57132.65,0
57184.02,0
57164.82,-1
57035.63,0
57009.55,1
57135.65,0
57125.98,0
57151.55,0
57043.53,-1
57074.68,1
57228.8,0
57194.99,-1
57200.01,0
57210.42,0
57205.2,0
57124.59,0
57126.11,1
57150.88,0
57086.83,-1
57049.04,0
56935.96,0
57091.71,1
57060.01,0
57130.91,0
57101.07,-1
57114.93,0
57020.4,0
56939.09,0
56880.14,1
56828.58,0
56881.19,0
56934.02,0
56765.8,-1
56642.95,0
56620.58,1
56785.4,0
56881.7,0
56849.99,-1
56822.96,0
56737.41,0
56738.17,1
56837.81,0
56878.61,0
56869.97,-1
56912.77,0
56895.45,-1
56774.01,0
56838.58,1
56862.05,0
56867.0,0
56827.82,-1
56760.08,0
56834.58,1
56827.69,0
56865.3,0
56857.07,-1
56841.29,0
56897.91,0
57042.12,0
57063.21,-1
57171.94,0
57087.77,-1
56998.48,0
56906.98,0
56855.43,1
56510.2,0
56499.99,1
56479.33,0
56487.51,0
56303.84,-1
56325.76,1
56471.63,0
56508.0,0
56422.05,-1
56387.96,1
56397.24,0
56256.23,-1
56139.19,0
56187.07,1
56052.97,-1
56080.44,1
56191.53,0
56100.0,-1
56027.83,0
56026.83,1
56192.17,0
56150.74,-1
56115.02,0
56135.98,1
56070.29,-1
56225.94,1
56283.5,0
56209.15,-1
56177.19,0
56174.66,1
56207.67,0
56264.32,0
56292.0,0
56344.4,0
56366.07,-1
56400.0,0
56344.32,-1
56435.0,1
56466.4,0
56421.46,-1
56335.35,0
56232.62,0
56424.26,1
56452.87,0
56418.13,-1
56442.57,0
56549.53,0
56538.62,-1
56551.45,0
56604.56,0
56325.94,-1
56181.31,0
56288.56,1
56359.36,0
56359.18,0
56447.96,0
56409.78,-1
56376.66,0
56351.83,1
56316.76,0
56234.97,0
56251.0,1
56223.92,0
56139.07,-1
56128.73,1
56068.67,-1
56070.07,0
55899.99,-1
55844.14,1
55875.51,0
55986.01,0
56213.66,0
56279.65,0
56186.71,-1
56357.5,1
56705.0,0
56777.84,-1
56664.99,0
56716.45,0
56760.11,1
56678.72,0
56553.99,0
56546.84,1
56598.99,0
56625.99,0
56577.91,-1
56707.21,0
56820.93,0
56873.04,0
56712.96,-1
56712.77,1
56705.87,0
56700.25,0
56584.42,-1
56467.22,0
56273.68,0
56144.36,0
56193.75,1
56137.0,0
56073.03,0
56052.83,0
55937.92,-1
55771.41,0
55645.0,0
55854.73,1
55744.36,-1
55843.41,0
55572.73,-1
55595.56,1
55592.07,0
55419.42,-1
55426.29,1
55501.14,0
55712.3,0
55788.89,0
55685.84,-1
55462.72,0
55566.51,1
55583.56,0
55479.13,-1
55272.7,0
55427.33,1
55603.92,0
55312.4,-1
55193.93,0
54867.12,0
54900.0,1
54956.54,0
55091.45,0
55071.51,0
55034.96,-1
54949.99,0
54807.83,0
54662.7,0
54601.01,1
54609.19,0
54907.79,0
54891.19,0
54805.19,-1
55013.01,1
55238.71,0
55282.3,-1
55167.79,0
55141.12,0
55135.66,1
54852.72,0
54937.71,1
54983.49,0
55008.83,0
55044.92,0
55008.3,-1
55053.32,0
55189.24,0
55090.24,-1
55041.07,0
54893.15,0
54826.96,1
54962.66,0
54986.59,0
54865.13,-1
54822.08,1
55017.6,0
54888.88,-1
54614.51,0
54550.03,1
54112.66,0
54079.22,1
54306.0,0
54362.14,0
54369.18,0
53901.4,-1
54032.4,1
54017.47,0
53755.54,-1
54131.34,1
54232.7,0
54231.0,-1
53900.0,0
54067.36,1
54082.52,0
53820.0,-1
53942.82,1
53822.27,-1
53625.18,0
53646.62,1
54105.93,0
54124.93,0
54175.07,-1
54227.43,0
54114.0,0
54068.21,0
54173.88,1
54221.4,0
54258.23,0
54450.0,0
54264.97,-1
54209.67,0
54221.43,1
54325.22,0
54432.39,0
54435.99,-1
54295.09,0
54293.25,1
54291.16,0
54253.48,-1
54170.93,0
54120.01,1
54312.67,0
54239.69,-1
54022.81,0
54180.33,1
54424.94,0
54415.84,-1
54565.92,0
54505.81,-1
54404.69,0
54340.2,0
54439.02,1
54479.99,0
54420.14,-1
54344.1,0
54346.75,1
54363.16,0
54439.35,0
54516.4,0
54570.89,0
54604.64,-1
54704.4,0
54663.21,-1
54716.86,1
54545.16,-1
54500.0,0
54520.0,1
54490.26,0
54543.15,0
54456.2,-1
54400.01,1
54336.59,0
54443.1,0
54533.16,0
54615.36,0
54680.91,0
53288.14,-1
52588.0,0
52608.36,1
53140.72,0
52493.32,-1
53038.04,1
52911.5,0
52748.44,-1
52499.0,0
51980.45,0
51870.02,1
51882.19,0
52317.45,0
52400.67,0
52731.6,0
52532.99,-1
52789.82,1
52942.79,0
52687.22,-1
52538.2,0
52565.5,1
52632.49,0
52663.16,0
52358.67,-1
52176.45,0
52271.63,1
51968.38,-1
51591.42,0
51937.98,1
51361.55,-1
50795.14,0
51283.18,1
51203.71,0
51199.64,0
51062.01,-1
50712.74,0
50109.01,0
49631.32,0
47000.0,0
48000.0,1
48789.3,0
48453.59,0
48281.59,-1
49151.83,1
49633.45,0
49031.78,-1
49408.65,1
49724.77,0
50184.36,0
50200.75,-1
50182.08,0
49844.95,0
49896.61,0
50132.75,1
50124.32,-1
50056.95,0
49803.04,0
49666.99,0
49927.2,1
49780.38,-1
50375.92,1
50342.77,-1
50191.47,0
50279.77,1
50016.9,0
50185.21,1
50265.16,0
50324.12,0
49850.01,-1
49851.24,1
49713.41,0
50104.84,0
49889.82,-1
50177.93,1
50075.14,-1
50171.45,1
50217.8,0
50522.52,0
50393.06,-1
50362.26,0
50399.95,1
50575.48,0
50674.71,0
50746.02,0
50504.89,-1
50509.67,0
50370.51,0
50382.98,1
50217.8,-1
50162.14,1
50419.01,0
50299.55,-1
50408.4,1
50497.27,0
50514.62,-1
50392.34,0
50289.99,0
50255.84,1
49989.03,0
49868.58,0
50053.11,1
49809.02,-1
49793.09,1
49914.85,0
49868.82,0
49990.35,0
50067.11,0
49801.23,-1
49927.2,1
49891.8,-1
49779.3,0
49589.28,0
49565.0,1
49783.75,0
49719.72,-1
49844.42,0
50136.92,0
50461.99,0
50738.73,0
50873.34,-1
50926.11,0
50909.61,0
50910.08,0
50844.78,0
50879.13,1
50743.97,0
50836.42,1
50921.01,0
50635.23,-1
50800.01,1
50620.04,-1
50563.22,1
50606.3,0
50487.17,-1
50538.33,1
50430.46,-1
50351.85,1
50445.87,0
50650.03,0
50631.18,-1
50810.88,0
50764.94,-1
50822.83,1
50814.64,0
50885.91,1
50951.67,0
50946.3,-1
51051.72,0
50982.9,-1
50997.0,1
50957.4,0
51013.96,1
51044.26,0
51034.38,-1
50933.68,0
50956.01,1
50919.02,-1
50884.09,0
51040.91,0
51222.35,0
51192.16,-1
51092.44,0
51022.45,0
51056.21,1
50907.31,-1
50941.06,1
50971.99,0
50842.29,-1
50866.16,1
50908.42,0
50899.57,0
50966.39,0
51061.39,0
51202.99,0
51239.31,-1
51220.0,0
51220.49,0
51332.74,1
51243.15,-1
51232.59,0
51104.0,0
51275.58,1
51291.08,0
51194.13,-1
51122.2,0
51024.9,0
51033.67,1
50947.68,-1
50939.61,0
50972.28,0
50880.01,-1
50751.48,0
50717.42,1
50745.0,0
50774.74,0
50759.99,0
50825.06,0
50879.72,0
50879.19,-1
50643.68,0
50619.08,1
50565.57,0
50357.0,0
50372.68,1
50257.77,-1
50363.33,0
50450.0,0
50476.23,0
50379.57,-1
50439.42,1
50544.93,0
50452.35,-1
50285.64,0
50263.76,1
50346.93,0
50116.84,-1
49957.1,0
50015.82,1
50211.8,0
50262.97,0
50280.69,-1
50204.17,0
49938.97,0
50184.79,1
50116.99,-1
50010.23,0
50055.33,1
49757.81,-1
49947.23,1
49927.63,0
49733.73,-1
49567.55,0
49552.89,1
49293.68,-1
49210.0,1
48947.99,-1
48999.71,1
49212.91,0
49568.71,0
49673.26,0
49862.19,0
49752.41,-1
49968.03,1
50152.46,0
49887.73,-1
49774.63,0
49839.69,1
49692.84,-1
49313.47,0
49449.82,1
49504.56,0
49473.83,0
49336.08,-1
49592.87,1
49523.91,-1
49125.75,0
48968.66,0
49171.76,1
48662.38,-1
48582.6,1
48785.74,0
49027.4,0
48907.11,-1
49203.15,1
49272.98,0
49367.41,0
49326.06,-1
49422.44,1
49734.34,0
49688.96,-1
49559.54,0
49616.61,1
49721.74,0
49596.11,-1
49668.66,1
49639.2,-1
49838.32,0
49777.01,-1
49817.24,1
49602.42,0
49783.0,1
50055.88,0
50066.61,-1
50103.14,0
50324.48,1
50244.54,-1
50239.86,0
50272.15,1
50201.22,0
50098.96,0
49990.27,0
50096.27,1
50078.1,0
50186.87,0
50103.67,-1
50032.87,0
50143.49,1
50158.05,0
50283.83,0
50263.82,-1
50289.13,0
50210.0,0
50080.59,0
49987.96,0
49706.54,0
49666.51,1
49724.69,0
49970.6,0
50285.96,0
50240.41,-1
50568.79,1
50364.0,-1
50339.24,0
50484.34,1
50359.46,-1
50383.84,1
50462.25,0
50500.0,0
50496.04,-1
50659.99,0
50730.99,0
50768.07,-1
50763.42,0
50636.84,0
50596.0,0
50550.01,1
50547.18,0
50521.88,0
50578.07,0
50379.1,-1
50363.58,1
50434.59,0
50289.46,-1
50366.92,1
50311.0,-1
50386.91,0
50364.01,-1
50288.69,0
50030.48,0
49949.89,1
50008.62,0
50116.95,0
49976.05,-1
50024.06,1
50094.69,0
50200.0,0
50141.16,-1
49935.27,0
50137.69,1
50004.9,-1
49958.42,0
49742.98,0
49738.15,1
49623.09,-1
49636.54,0
49877.47,0
49783.91,-1
49627.64,0
50078.66,1
49944.28,-1
50081.41,1
50046.35,-1
49942.95,0
50215.36,1
50295.39,0
50207.44,-1
50179.66,0
50301.61,1
50164.44,-1
50173.98,1
50176.02,0
50030.96,-1
49546.34,0
48847.66,0
48910.7,1
48654.69,0
48760.89,0
48635.4,0
48596.8,0
48385.99,-1
48051.97,0
48217.28,1
48185.52,0
48810.1,0
48628.64,-1
48170.5,0
47830.27,0
47511.76,0
47271.81,0
47035.63,1
47546.0,0
47754.51,0
47800.0,0
48067.94,0
48075.79,-1
48209.47,1
48435.4,0
48465.11,-1
48748.94,1
48716.04,-1
48845.06,1
48749.21,0
48824.77,1
48357.47,0
48300.0,0
48269.87,1
48509.43,0
48426.84,-1
48467.03,0
48259.61,-1
48141.47,0
47990.59,0
47783.28,0
48239.35,1
48223.41,0
48157.15,-1
47904.49,0
47844.04,0
48234.96,1
48037.98,-1
48394.85,1
48399.98,-1
48641.36,0
48652.06,-1
48440.11,0
48831.01,1
48766.25,-1
48856.98,1
49187.73,0
49249.24,-1
49260.84,0
49206.45,0
49264.99,1
49157.54,0
49038.15,0
48902.8,0
48700.87,0
48568.85,0
48498.99,1
48590.08,0
48911.67,0
49123.22,0
49219.9,0
49302.28,-1
49112.74,0
49061.81,0
49050.87,1
49070.64,0
49133.73,0
49239.8,0
49327.02,0
49159.74,-1
49253.99,1
49121.66,-1
49173.53,1
49200.67,0
49166.6,-1
49304.15,0
49156.98,-1
49179.18,1
49183.75,0
49638.34,0
49760.83,0
49741.3,-1
49700.33,0
49613.54,0
49673.42,1
49653.83,-1
49672.06,0
49499.67,-1
49486.0,1
49393.51,0
49457.95,1
49771.9,0
49607.67,-1
49529.89,0
49525.46,1
49564.94,0
49539.75,-1
49467.13,0
49198.36,0
49314.7,1
49041.61,-1
49186.85,1
49188.0,0
49146.64,-1
49330.0,0
49322.44,0
49705.36,0
49700.01,-1
