T,O,H,L,C,V
2021-05-01 00:15:00,0.010943,0.010945,0.010844,0.010915,10145.98
2021-05-01 00:30:00,0.010914,0.010962,0.010903,0.010959,3597.94
2021-05-01 00:45:00,0.010959,0.01096,0.010921,0.010948,3227.71
2021-05-01 01:00:00,0.0109489999999999,0.010953,0.01091,0.010926,4403.05
2021-05-01 01:15:00,0.01093,0.01093,0.010862,0.010862,5954.22
2021-05-01 01:30:00,0.010863,0.010895,0.010839,0.010854,5482.43
2021-05-01 01:45:00,0.010854,0.010892,0.010835,0.01089,5389.91
2021-05-01 02:00:00,0.01089,0.010894,0.01084,0.010845,4680.75
2021-05-01 02:15:00,0.010845,0.010862,0.010817,0.010818,5676.95
2021-05-01 02:30:00,0.010817,0.010832,0.010742,0.010813,9098.36
2021-05-01 02:45:00,0.01082,0.010848,0.0108,0.010832,2773.65
2021-05-01 03:00:00,0.010834,0.010856,0.0108019999999999,0.010804,2981.33
2021-05-01 03:15:00,0.010804,0.010862,0.0108019999999999,0.010844,3298.39
2021-05-01 03:30:00,0.010849,0.010856,0.0107409999999999,0.010753,7758.43
2021-05-01 03:45:00,0.01075,0.010826,0.01075,0.010791,7809.22
2021-05-01 04:00:00,0.010794,0.010798,0.010603,0.010687,19032.64
2021-05-01 04:15:00,0.0106909999999999,0.010712,0.010655,0.010666,7840.3
2021-05-01 04:30:00,0.010667,0.010723,0.01066,0.010715,8597.14
2021-05-01 04:45:00,0.010717,0.0108019999999999,0.010713,0.010773,11869.84
2021-05-01 05:00:00,0.010776,0.010804,0.010728,0.010752,9220.56
2021-05-01 05:15:00,0.010748,0.010763,0.010722,0.010737,5459.06
2021-05-01 05:30:00,0.010735,0.010793,0.0106769999999999,0.010683,8024.63
2021-05-01 05:45:00,0.010685,0.010692,0.01055,0.010609,17839.58
2021-05-01 06:00:00,0.010609,0.010799,0.010601,0.010763,17997.24
2021-05-01 06:15:00,0.010764,0.010989,0.01074,0.010973,26322.97
2021-05-01 06:30:00,0.010967,0.01104,0.010917,0.011005,22322.82
2021-05-01 06:45:00,0.011003,0.011006,0.010916,0.010962,11517.1
2021-05-01 07:00:00,0.010961,0.011049,0.010935,0.010936,6181.98
2021-05-01 07:15:00,0.010938,0.010959,0.010898,0.01093,4397.14
2021-05-01 07:30:00,0.01093,0.010986,0.010929,0.010983,5092.6
2021-05-01 07:45:00,0.0109819999999999,0.0109819999999999,0.010921,0.01093,5959.81
2021-05-01 08:00:00,0.010931,0.010983,0.01093,0.010955,5873.64
2021-05-01 08:15:00,0.010955,0.010959,0.010878,0.010906,9521.19
2021-05-01 08:30:00,0.010906,0.010933,0.01087,0.010877,9899.36
2021-05-01 08:45:00,0.010876,0.010896,0.010846,0.0108799999999999,3017.98
2021-05-01 09:00:00,0.010882,0.010928,0.0108709999999999,0.010916,5053.33
2021-05-01 09:15:00,0.010915,0.010918,0.010836,0.010909,5336.47
2021-05-01 09:30:00,0.010909,0.010914,0.01086,0.010862,4572.89
2021-05-01 09:45:00,0.0108609999999999,0.0109,0.0108609999999999,0.010875,4579.03
2021-05-01 10:00:00,0.010876,0.01089,0.010834,0.01084,12816.5
2021-05-01 10:15:00,0.01084,0.010882,0.010836,0.010844,10262.36
2021-05-01 10:30:00,0.010844,0.010858,0.010813,0.01085,7269.96
2021-05-01 10:45:00,0.010849,0.01086,0.010795,0.010828,9907.18
2021-05-01 11:00:00,0.010829,0.010854,0.010785,0.0108,7799.9
2021-05-01 11:15:00,0.0108,0.010842,0.010799,0.010827,5484.24
2021-05-01 11:30:00,0.010827,0.010839,0.01078,0.010784,6092.57
2021-05-01 11:45:00,0.010782,0.010853,0.010782,0.010847,5732.68
2021-05-01 12:00:00,0.010846,0.010912,0.010838,0.0108989999999999,2651.86
2021-05-01 12:15:00,0.0109,0.010907,0.010854,0.010884,2144.77
2021-05-01 12:30:00,0.010884,0.010886,0.010836,0.010865,5033.48
2021-05-01 12:45:00,0.010864,0.010887,0.010815,0.0108209999999999,2240.26
2021-05-01 13:00:00,0.010816,0.010827,0.010657,0.010713,12625.35
2021-05-01 13:15:00,0.010716,0.010763,0.010672,0.010749,4358.4
2021-05-01 13:30:00,0.01075,0.010798,0.010719,0.01079,3699.35
2021-05-01 13:45:00,0.010791,0.010791,0.01074,0.010752,2561.54
2021-05-01 14:00:00,0.010749,0.010758,0.010712,0.01075,4422.89
2021-05-01 14:15:00,0.0107459999999999,0.010783,0.0107319999999999,0.010778,2781.37
2021-05-01 14:30:00,0.010778,0.010793,0.01075,0.010758,1942.31
2021-05-01 14:45:00,0.0107599999999999,0.010824,0.010757,0.010814,2165.1
2021-05-01 15:00:00,0.010814,0.010842,0.010805,0.010834,2109.7
2021-05-01 15:15:00,0.010833,0.010854,0.010812,0.010819,2161.62
2021-05-01 15:30:00,0.01082,0.010832,0.010801,0.010812,1877.04
2021-05-01 15:45:00,0.010814,0.010867,0.010809,0.010845,2984.0
2021-05-01 16:00:00,0.010845,0.010856,0.010812,0.010828,1941.02
2021-05-01 16:15:00,0.010827,0.010873,0.010822,0.010844,1693.93
2021-05-01 16:30:00,0.010844,0.010848,0.010819,0.010826,1376.09
2021-05-01 16:45:00,0.010826,0.01084,0.010801,0.010818,2274.34
2021-05-01 17:00:00,0.010816,0.01082,0.01077,0.010786,2922.68
2021-05-01 17:15:00,0.010786,0.0107879999999999,0.01075,0.010768,2164.53
2021-05-01 17:30:00,0.010768,0.01078,0.01075,0.010775,2091.82
2021-05-01 17:45:00,0.010776,0.010813,0.01077,0.0108069999999999,3114.84
2021-05-01 18:00:00,0.010804,0.01082,0.010765,0.010787,1908.36
2021-05-01 18:15:00,0.010787,0.010798,0.010767,0.01078,1248.42
2021-05-01 18:30:00,0.01078,0.010782,0.010758,0.01077,2903.41
2021-05-01 18:45:00,0.01077,0.010782,0.01073,0.010752,4355.57
2021-05-01 19:00:00,0.010751,0.01077,0.010719,0.010742,4163.67
2021-05-01 19:15:00,0.010742,0.010773,0.010738,0.010753,2548.52
2021-05-01 19:30:00,0.010754,0.0107879999999999,0.010749,0.0107879999999999,1698.42
2021-05-01 19:45:00,0.010786,0.010804,0.010766,0.010801,2538.27
2021-05-01 20:00:00,0.0108,0.010859,0.010793,0.010845,6877.38
2021-05-01 20:15:00,0.010845,0.010846,0.0108,0.010816,2588.84
2021-05-01 20:30:00,0.010816,0.010844,0.0108019999999999,0.010825,2969.41
2021-05-01 20:45:00,0.010825,0.01087,0.010825,0.01086,2861.68
2021-05-01 21:00:00,0.010858,0.01087,0.010768,0.010794,8619.71
2021-05-01 21:15:00,0.010793,0.010796,0.010749,0.0107739999999999,1930.8
2021-05-01 21:30:00,0.010773,0.010817,0.010761,0.010813,1923.21
2021-05-01 21:45:00,0.010814,0.01082,0.0107879999999999,0.010803,2912.8
2021-05-01 22:00:00,0.010803,0.01082,0.010773,0.010806,6924.57
2021-05-01 22:15:00,0.010808,0.01083,0.010801,0.010826,2136.52
2021-05-01 22:30:00,0.010825,0.010847,0.010809,0.010837,4079.92
2021-05-01 22:45:00,0.010836,0.010872,0.010835,0.010854,3688.33
2021-05-01 23:00:00,0.0108519999999999,0.010862,0.010808,0.010815,2034.64
2021-05-01 23:15:00,0.010814,0.010828,0.010744,0.010745,3510.77
2021-05-01 23:30:00,0.010745,0.010783,0.010736,0.010757,3936.38
2021-05-01 23:45:00,0.0107549999999999,0.010779,0.010745,0.010756,2394.64
2021-05-02 00:00:00,0.010759,0.010781,0.0107459999999999,0.010757,2069.15
2021-05-02 00:15:00,0.010757,0.010768,0.010731,0.010752,3724.08
2021-05-02 00:30:00,0.010752,0.010768,0.01074,0.010766,1472.51
2021-05-02 00:45:00,0.010765,0.010793,0.010761,0.010777,2002.33
2021-05-02 01:00:00,0.010777,0.010791,0.010768,0.010779,2031.59
2021-05-02 01:15:00,0.01078,0.010792,0.010768,0.010779,2694.71
2021-05-02 01:30:00,0.010779,0.0108,0.010767,0.010784,2440.05
2021-05-02 01:45:00,0.010785,0.01079,0.010739,0.0107409999999999,3148.69
2021-05-02 02:00:00,0.01074,0.010768,0.010737,0.010754,1896.96
2021-05-02 02:15:00,0.0107549999999999,0.010795,0.0107549999999999,0.01078,1431.05
2021-05-02 02:30:00,0.01078,0.010785,0.0107599999999999,0.010773,1191.43
2021-05-02 02:45:00,0.010775,0.010804,0.010775,0.010782,1275.27
2021-05-02 03:00:00,0.010782,0.010785,0.010759,0.010766,1313.73
2021-05-02 03:15:00,0.010765,0.010771,0.010718,0.010719,2348.5
2021-05-02 03:30:00,0.010719,0.010726,0.01069,0.010712,2531.67
2021-05-02 03:45:00,0.010712,0.010734,0.010697,0.010731,2490.52
2021-05-02 04:00:00,0.0107319999999999,0.010845,0.01069,0.010845,6471.31
2021-05-02 04:15:00,0.010844,0.010882,0.010798,0.010811,5288.47
2021-05-02 04:30:00,0.010811,0.010812,0.010759,0.010771,4448.28
2021-05-02 04:45:00,0.010771,0.01078,0.010737,0.0107459999999999,2843.92
2021-05-02 05:00:00,0.010744,0.010752,0.010705,0.010749,3260.18
2021-05-02 05:15:00,0.010748,0.010797,0.01074,0.010758,3536.41
2021-05-02 05:30:00,0.010757,0.010762,0.010731,0.010737,3022.83
2021-05-02 05:45:00,0.010737,0.010754,0.010725,0.010736,2297.96
2021-05-02 06:00:00,0.010736,0.010751,0.010722,0.010748,2487.93
2021-05-02 06:15:00,0.010748,0.010776,0.010743,0.010748,2655.57
2021-05-02 06:30:00,0.010748,0.010757,0.010726,0.010729,2391.15
2021-05-02 06:45:00,0.01073,0.010737,0.010676,0.010695,6804.69
2021-05-02 07:00:00,0.010693,0.010739,0.010688,0.010734,5692.66
2021-05-02 07:15:00,0.010733,0.010753,0.010719,0.010722,4091.76
2021-05-02 07:30:00,0.010722,0.010726,0.0106579999999999,0.010678,9173.25
2021-05-02 07:45:00,0.0106819999999999,0.010703,0.010641,0.010683,5116.79
2021-05-02 08:00:00,0.010683,0.010704,0.010574,0.0106909999999999,9050.02
2021-05-02 08:15:00,0.0106909999999999,0.0107409999999999,0.0106909999999999,0.010703,4067.21
2021-05-02 08:30:00,0.0107,0.01074,0.010694,0.010729,4100.43
2021-05-02 08:45:00,0.010728,0.010758,0.010719,0.010748,6980.76
2021-05-02 09:00:00,0.010753,0.010753,0.010702,0.010709,1059.32
2021-05-02 09:15:00,0.010708,0.010738,0.0106819999999999,0.010719,2188.72
2021-05-02 09:30:00,0.01072,0.010756,0.010708,0.010751,1325.39
2021-05-02 09:45:00,0.010752,0.010778,0.010738,0.01077,2245.64
2021-05-02 10:00:00,0.0107689999999999,0.010803,0.010764,0.010792,2143.01
2021-05-02 10:15:00,0.010792,0.010817,0.01078,0.010799,2424.46
2021-05-02 10:30:00,0.010799,0.010829,0.0107689999999999,0.010779,2845.49
2021-05-02 10:45:00,0.010778,0.010803,0.0107689999999999,0.010794,1120.11
2021-05-02 11:00:00,0.010797,0.010811,0.01078,0.010797,2927.98
2021-05-02 11:15:00,0.010795,0.010801,0.010751,0.010752,1716.94
2021-05-02 11:30:00,0.010756,0.010804,0.010742,0.010782,2625.87
2021-05-02 11:45:00,0.010782,0.0108019999999999,0.010762,0.010765,1771.35
2021-05-02 12:00:00,0.010762,0.010765,0.0107,0.01072,11186.97
2021-05-02 12:15:00,0.010719,0.0107599999999999,0.010679,0.0106959999999999,2704.28
2021-05-02 12:30:00,0.010698,0.010722,0.010673,0.010699,2446.44
2021-05-02 12:45:00,0.010699,0.010731,0.010699,0.010723,2002.62
2021-05-02 13:00:00,0.01072,0.010735,0.010705,0.010723,1391.96
2021-05-02 13:15:00,0.010725,0.010757,0.010711,0.010738,2246.56
2021-05-02 13:30:00,0.010742,0.01075,0.010715,0.01074,1367.34
2021-05-02 13:45:00,0.01074,0.010777,0.010725,0.010743,2320.38
2021-05-02 14:00:00,0.010744,0.0107879999999999,0.010708,0.010786,4796.11
2021-05-02 14:15:00,0.010781,0.010798,0.010771,0.010784,1585.96
2021-05-02 14:30:00,0.010782,0.01081,0.010775,0.010792,1658.07
2021-05-02 14:45:00,0.010792,0.010854,0.01078,0.010822,5961.9
2021-05-02 15:00:00,0.0108209999999999,0.0108709999999999,0.010819,0.010851,4508.55
2021-05-02 15:15:00,0.01085,0.010869,0.010845,0.010868,1404.02
2021-05-02 15:30:00,0.010865,0.010891,0.010839,0.01084,3771.86
2021-05-02 15:45:00,0.010839,0.010892,0.010834,0.0108569999999999,3015.76
2021-05-02 16:00:00,0.010856,0.010887,0.010812,0.010849,4329.6
2021-05-02 16:15:00,0.010849,0.01087,0.010825,0.010865,2726.44
2021-05-02 16:30:00,0.010865,0.01089,0.010858,0.01089,1344.13
2021-05-02 16:45:00,0.010889,0.010912,0.010888,0.010904,3752.91
2021-05-02 17:00:00,0.010904,0.010989,0.010903,0.010957,6164.82
2021-05-02 17:15:00,0.010957,0.0110099999999999,0.01095,0.010974,5579.82
2021-05-02 17:30:00,0.010975,0.010978,0.010914,0.01094,2610.67
2021-05-02 17:45:00,0.01094,0.010948,0.0109129999999999,0.01094,1828.91
2021-05-02 18:00:00,0.010941,0.01097,0.010935,0.0109579999999999,2208.01
2021-05-02 18:15:00,0.010959,0.010966,0.010919,0.0109629999999999,4566.7
2021-05-02 18:30:00,0.010961,0.011007,0.010948,0.010999,4451.33
2021-05-02 18:45:00,0.010999,0.011031,0.01099,0.011017,5727.08
2021-05-02 19:00:00,0.011017,0.01104,0.010993,0.011029,5259.46
2021-05-02 19:15:00,0.011028,0.011077,0.011004,0.011061,6625.04
2021-05-02 19:30:00,0.011063,0.01107,0.01103,0.011031,4099.06
2021-05-02 19:45:00,0.011031,0.0110459999999999,0.010989,0.011001,3021.2
2021-05-02 20:00:00,0.011002,0.011027,0.010992,0.011007,3633.92
2021-05-02 20:15:00,0.011006,0.011015,0.010978,0.0109959999999999,2745.08
2021-05-02 20:30:00,0.010995,0.011018,0.010994,0.011012,2453.37
2021-05-02 20:45:00,0.011011,0.01102,0.01098,0.0109959999999999,2923.43
2021-05-02 21:00:00,0.0109959999999999,0.011012,0.010975,0.0109909999999999,3211.33
2021-05-02 21:15:00,0.0109909999999999,0.011006,0.010986,0.010988,1939.92
2021-05-02 21:30:00,0.010988,0.01103,0.010987,0.010997,4781.64
2021-05-02 21:45:00,0.010998,0.011,0.010981,0.010997,2402.09
2021-05-02 22:00:00,0.010997,0.011039,0.010988,0.011039,2903.59
2021-05-02 22:15:00,0.011039,0.011043,0.0109959999999999,0.011023,3356.31
2021-05-02 22:30:00,0.011022,0.0110459999999999,0.011011,0.011025,3898.28
2021-05-02 22:45:00,0.0110239999999999,0.011031,0.0109719999999999,0.010989,3148.14
2021-05-02 23:00:00,0.010989,0.011023,0.010981,0.010983,3126.97
2021-05-02 23:15:00,0.010983,0.011023,0.010983,0.011021,2232.8
2021-05-02 23:30:00,0.011021,0.011045,0.011008,0.011026,2932.97
2021-05-02 23:45:00,0.011026,0.011035,0.011,0.011035,3812.4
2021-05-03 00:00:00,0.011035,0.011048,0.011021,0.011028,3404.6
2021-05-03 00:15:00,0.011028,0.011038,0.01102,0.011022,2486.33
2021-05-03 00:30:00,0.011022,0.011039,0.011012,0.011018,3219.0
2021-05-03 00:45:00,0.011016,0.011035,0.011003,0.011008,3259.87
2021-05-03 01:00:00,0.011008,0.0110099999999999,0.01098,0.010999,5696.72
2021-05-03 01:15:00,0.010999,0.011029,0.010965,0.010967,6083.18
2021-05-03 01:30:00,0.010965,0.010975,0.010952,0.010969,5304.6
2021-05-03 01:45:00,0.010969,0.010988,0.010955,0.0109819999999999,2811.52
2021-05-03 02:00:00,0.010981,0.011018,0.010965,0.01099,3766.92
2021-05-03 02:15:00,0.010989,0.011001,0.01094,0.010969,6128.61
2021-05-03 02:30:00,0.010969,0.010973,0.010934,0.01096,6580.3
2021-05-03 02:45:00,0.010959,0.0109819999999999,0.010955,0.010975,4127.07
2021-05-03 03:00:00,0.010974,0.011008,0.010966,0.010999,5084.25
2021-05-03 03:15:00,0.010999,0.011011,0.010987,0.010994,5489.73
2021-05-03 03:30:00,0.010994,0.011007,0.010971,0.011004,4253.57
2021-05-03 03:45:00,0.011004,0.011013,0.010988,0.010988,4215.6
2021-05-03 04:00:00,0.010989,0.011009,0.0109819999999999,0.010988,7669.46
2021-05-03 04:15:00,0.010988,0.010995,0.01093,0.010943,6912.81
2021-05-03 04:30:00,0.010943,0.01095,0.010902,0.010931,5748.72
2021-05-03 04:45:00,0.010929,0.010955,0.010902,0.010944,7287.17
2021-05-03 05:00:00,0.010943,0.010955,0.010878,0.010908,4870.34
2021-05-03 05:15:00,0.010909,0.010923,0.010838,0.010843,8655.12
2021-05-03 05:30:00,0.010845,0.010849,0.010756,0.010781,10973.41
2021-05-03 05:45:00,0.010783,0.010883,0.010781,0.010877,8650.17
2021-05-03 06:00:00,0.010877,0.010877,0.010836,0.010843,6736.45
2021-05-03 06:15:00,0.010843,0.010853,0.01079,0.010797,6428.96
2021-05-03 06:30:00,0.010797,0.010838,0.010778,0.01078,6883.04
2021-05-03 06:45:00,0.01078,0.010805,0.010767,0.010796,4699.9
2021-05-03 07:00:00,0.010797,0.010799,0.010728,0.010763,5555.66
2021-05-03 07:15:00,0.010763,0.01077,0.01072,0.0107459999999999,7463.81
2021-05-03 07:30:00,0.010742,0.010801,0.010738,0.0107879999999999,7130.17
2021-05-03 07:45:00,0.010786,0.010825,0.010764,0.01079,7935.76
2021-05-03 08:00:00,0.010789,0.010796,0.010754,0.010775,4876.3
2021-05-03 08:15:00,0.010772,0.010818,0.010761,0.010814,2464.55
2021-05-03 08:30:00,0.010812,0.01085,0.0108,0.010804,4738.12
2021-05-03 08:45:00,0.010804,0.010813,0.010798,0.0108019999999999,3716.32
2021-05-03 09:00:00,0.0108019999999999,0.0108069999999999,0.0107689999999999,0.010783,3862.33
2021-05-03 09:15:00,0.010783,0.010844,0.0107739999999999,0.010839,3417.55
2021-05-03 09:30:00,0.010839,0.010846,0.0108,0.010808,4259.07
2021-05-03 09:45:00,0.01081,0.010876,0.010804,0.01087,8543.59
2021-05-03 10:00:00,0.010872,0.010877,0.010839,0.010847,5226.46
2021-05-03 10:15:00,0.010847,0.010915,0.010844,0.010892,4599.64
2021-05-03 10:30:00,0.010894,0.0109719999999999,0.01089,0.010962,8765.85
2021-05-03 10:45:00,0.010962,0.010969,0.010929,0.010955,9139.58
2021-05-03 11:00:00,0.010955,0.010957,0.010903,0.010926,4014.16
2021-05-03 11:15:00,0.010926,0.01094,0.010883,0.010883,5109.95
2021-05-03 11:30:00,0.010883,0.01089,0.010804,0.010863,7536.41
2021-05-03 11:45:00,0.010862,0.010875,0.0108069999999999,0.010816,6997.72
2021-05-03 12:00:00,0.010817,0.010862,0.010805,0.010835,6670.57
2021-05-03 12:15:00,0.010832,0.01085,0.010779,0.010787,5085.98
2021-05-03 12:30:00,0.010786,0.010811,0.01072,0.010809,7504.23
2021-05-03 12:45:00,0.010809,0.01082,0.010786,0.010794,6263.58
2021-05-03 13:00:00,0.010794,0.010829,0.010785,0.010824,4919.48
2021-05-03 13:15:00,0.010825,0.010862,0.010822,0.010851,7485.49
2021-05-03 13:30:00,0.01085,0.010851,0.01081,0.0108209999999999,3161.02
2021-05-03 13:45:00,0.010817,0.010824,0.010805,0.010814,5345.82
2021-05-03 14:00:00,0.010815,0.010841,0.010796,0.010804,4670.45
2021-05-03 14:15:00,0.010806,0.01084,0.010799,0.010829,5395.6
2021-05-03 14:30:00,0.010829,0.010851,0.010826,0.01083,4459.94
2021-05-03 14:45:00,0.01083,0.01086,0.01083,0.010851,7339.18
2021-05-03 15:00:00,0.01085,0.010905,0.010828,0.010902,5995.9
2021-05-03 15:15:00,0.010903,0.011037,0.010868,0.011022,16214.16
2021-05-03 15:30:00,0.011023,0.0110689999999999,0.0109719999999999,0.011068,18355.59
2021-05-03 15:45:00,0.011068,0.011112,0.011037,0.011043,12768.64
2021-05-03 16:00:00,0.011043,0.01115,0.011043,0.01114,12748.05
2021-05-03 16:15:00,0.011136,0.011202,0.0111019999999999,0.011168,23377.63
2021-05-03 16:30:00,0.011168,0.0112,0.011101,0.011139,12550.52
2021-05-03 16:45:00,0.011137,0.011254,0.011128,0.011252,14275.0
2021-05-03 17:00:00,0.011249,0.011377,0.0112459999999999,0.011311,18019.04
2021-05-03 17:15:00,0.011312,0.011312,0.011214,0.011221,9292.24
2021-05-03 17:30:00,0.011222,0.011259,0.01117,0.011203,10236.35
2021-05-03 17:45:00,0.011203,0.011312,0.011156,0.011266,15799.73
2021-05-03 18:00:00,0.011265,0.011336,0.011255,0.011334,13470.88
2021-05-03 18:15:00,0.01133,0.011385,0.011329,0.011345,14365.73
2021-05-03 18:30:00,0.011346,0.0114489999999999,0.0113379999999999,0.0114,11971.89
2021-05-03 18:45:00,0.0114,0.011415,0.011361,0.011392,9060.88
2021-05-03 19:00:00,0.011391,0.0114849999999999,0.011378,0.011479,9573.6
2021-05-03 19:15:00,0.011478,0.011482,0.011424,0.01146,6572.69
2021-05-03 19:30:00,0.011461,0.0115,0.011412,0.011419,9936.97
2021-05-03 19:45:00,0.011422,0.01149,0.01141,0.01147,5112.28
2021-05-03 20:00:00,0.011472,0.0115,0.011446,0.011457,7822.71
2021-05-03 20:15:00,0.011458,0.011497,0.011453,0.011493,4379.21
2021-05-03 20:30:00,0.011492,0.011557,0.011477,0.011541,8133.33
2021-05-03 20:45:00,0.011541,0.011562,0.011508,0.011561,4894.63
2021-05-03 21:00:00,0.0115599999999999,0.011572,0.011487,0.011516,5939.35
2021-05-03 21:15:00,0.011516,0.011675,0.011514,0.011664,12179.11
2021-05-03 21:30:00,0.011664,0.011667,0.011609,0.011631,7682.75
2021-05-03 21:45:00,0.011629,0.011658,0.011595,0.011631,4448.42
2021-05-03 22:00:00,0.01163,0.011725,0.011606,0.011683,6158.75
2021-05-03 22:15:00,0.01169,0.011714,0.011641,0.011678,10298.9
2021-05-03 22:30:00,0.011678,0.011945,0.011677,0.011711,13945.34
2021-05-03 22:45:00,0.011711,0.011724,0.011664,0.011712,2760.83
2021-05-03 23:00:00,0.011708,0.011715,0.011592,0.01162,9205.3
2021-05-03 23:15:00,0.011615,0.01169,0.011614,0.011678,7286.76
2021-05-03 23:30:00,0.011679,0.011759,0.011675,0.011738,3869.26
2021-05-03 23:45:00,0.01174,0.011762,0.0117,0.011741,4292.96
2021-05-04 00:00:00,0.011743,0.011753,0.011696,0.011727,4867.83
2021-05-04 00:15:00,0.011727,0.0117349999999999,0.011674,0.011678,2304.83
2021-05-04 00:30:00,0.011674,0.011712,0.011629,0.01171,7809.79
2021-05-04 00:45:00,0.01171,0.011763,0.011694,0.011699,5502.43
2021-05-04 01:00:00,0.011698,0.011755,0.011672,0.0117019999999999,4332.93
2021-05-04 01:15:00,0.0117019999999999,0.011729,0.011683,0.0117019999999999,3526.29
2021-05-04 01:30:00,0.011703,0.011768,0.0117,0.011759,3335.22
2021-05-04 01:45:00,0.011758,0.011774,0.011728,0.011765,2963.76
2021-05-04 02:00:00,0.011765,0.011779,0.01174,0.011754,2872.88
2021-05-04 02:15:00,0.011752,0.01176,0.011686,0.011708,3632.4
2021-05-04 02:30:00,0.011709,0.0117349999999999,0.011686,0.011733,3540.41
2021-05-04 02:45:00,0.011733,0.011761,0.011729,0.011759,3141.59
2021-05-04 03:00:00,0.011759,0.011777,0.011733,0.011746,3888.2
2021-05-04 03:15:00,0.011742,0.0117489999999999,0.0117,0.011726,2833.17
2021-05-04 03:30:00,0.011726,0.011764,0.0117069999999999,0.011751,4048.58
2021-05-04 03:45:00,0.011755,0.011844,0.011755,0.0118319999999999,6082.27
2021-05-04 04:00:00,0.011831,0.011857,0.011686,0.011747,10458.73
2021-05-04 04:15:00,0.011747,0.011784,0.0117,0.011712,5246.35
2021-05-04 04:30:00,0.011712,0.01174,0.011556,0.011612,9252.47
2021-05-04 04:45:00,0.011612,0.011659,0.011502,0.011641,26841.58
2021-05-04 05:00:00,0.011646,0.011773,0.01158,0.011767,20034.72
2021-05-04 05:15:00,0.011762,0.011807,0.011722,0.011759,8469.37
2021-05-04 05:30:00,0.011756,0.011771,0.011695,0.011708,5097.02
2021-05-04 05:45:00,0.011708,0.011741,0.011665,0.011669,5576.7
2021-05-04 06:00:00,0.011669,0.011712,0.011646,0.0117,4948.45
2021-05-04 06:15:00,0.0116969999999999,0.011699,0.011534,0.011539,6240.92
2021-05-04 06:30:00,0.01154,0.011562,0.011442,0.011459,13901.56
2021-05-04 06:45:00,0.011459,0.011475,0.011306,0.011368,15121.31
2021-05-04 07:00:00,0.011367,0.011424,0.011283,0.011378,11663.58
2021-05-04 07:15:00,0.011376,0.011456,0.0113569999999999,0.011455,3793.84
2021-05-04 07:30:00,0.011454,0.011479,0.011432,0.011461,7346.24
2021-05-04 07:45:00,0.011464,0.0115319999999999,0.011455,0.011522,14424.8
2021-05-04 08:00:00,0.011522,0.011641,0.01152,0.0116099999999999,19015.95
2021-05-04 08:15:00,0.0116099999999999,0.011669,0.011602,0.011652,10671.04
2021-05-04 08:30:00,0.011653,0.01167,0.0116099999999999,0.011625,4032.08
2021-05-04 08:45:00,0.011623,0.011694,0.0116099999999999,0.0116879999999999,4763.21
2021-05-04 09:00:00,0.0116879999999999,0.011727,0.01167,0.01172,4510.49
2021-05-04 09:15:00,0.01172,0.011752,0.011678,0.011693,4575.24
2021-05-04 09:30:00,0.011695,0.0117349999999999,0.011673,0.011678,2750.8
2021-05-04 09:45:00,0.011678,0.011823,0.011672,0.011822,5125.62
2021-05-04 10:00:00,0.01182,0.01188,0.011792,0.011847,8948.46
2021-05-04 10:15:00,0.011847,0.011875,0.011822,0.0118459999999999,2819.91
2021-05-04 10:30:00,0.011847,0.011873,0.011802,0.011817,2009.63
2021-05-04 10:45:00,0.011818,0.011844,0.011759,0.011795,3070.99
2021-05-04 11:00:00,0.011795,0.011843,0.011774,0.0118129999999999,3849.62
2021-05-04 11:15:00,0.0118129999999999,0.0118129999999999,0.011748,0.011763,3676.26
2021-05-04 11:30:00,0.011764,0.011774,0.011714,0.011728,3356.0
2021-05-04 11:45:00,0.011724,0.011752,0.011684,0.01169,5085.86
2021-05-04 12:00:00,0.0116969999999999,0.011732,0.011615,0.011635,6363.22
2021-05-04 12:15:00,0.01164,0.011693,0.011597,0.011622,5682.03
2021-05-04 12:30:00,0.011623,0.011632,0.011522,0.011539,5312.71
2021-05-04 12:45:00,0.011533,0.011618,0.01153,0.011613,3834.64
2021-05-04 13:00:00,0.011617,0.0117,0.011611,0.011684,6157.25
2021-05-04 13:15:00,0.011682,0.0116879999999999,0.01164,0.011659,3676.75
2021-05-04 13:30:00,0.0116569999999999,0.01169,0.011646,0.011689,2114.93
2021-05-04 13:45:00,0.011689,0.011713,0.011547,0.011565,22034.92
2021-05-04 14:00:00,0.011562,0.0115959999999999,0.011529,0.011585,11762.32
2021-05-04 14:15:00,0.0115859999999999,0.011642,0.011583,0.011627,4740.02
2021-05-04 14:30:00,0.011627,0.011669,0.0115819999999999,0.011652,3053.92
2021-05-04 14:45:00,0.011652,0.011691,0.011645,0.011684,2993.3
2021-05-04 15:00:00,0.011684,0.0116879999999999,0.011616,0.011647,3085.28
2021-05-04 15:15:00,0.011647,0.011687,0.011613,0.011629,6371.94
2021-05-04 15:30:00,0.01163,0.011682,0.0116189999999999,0.011669,6599.46
2021-05-04 15:45:00,0.011669,0.011678,0.0116239999999999,0.011628,4391.19
2021-05-04 16:00:00,0.011628,0.011629,0.011566,0.011588,6602.37
2021-05-04 16:15:00,0.011588,0.011632,0.011548,0.011549,5858.76
2021-05-04 16:30:00,0.011549,0.011615,0.011538,0.0115819999999999,4069.62
2021-05-04 16:45:00,0.0115819999999999,0.011612,0.011537,0.0115769999999999,4331.13
